source,utt,tok_utt,season,episode,sr_number 
Chandler,This is Chandler Bing! This is Chandler Bing!,"[This, is, Chandler, Bing, !, This, is, Chandler, Bing, !]",6,22,10019
Monica,NOOOO!!!!!!!!,"[NOOOO, !, !, !, !, !, !, !, !]",6,22,10020
Joey,Ma! What're you doing here?,"[Ma, !, What, 're, you, doing, here, ?]",1,13,10021
Mrs. Tribbiani,I came to give you this  and this.,"[I, came, to, give, you, this,  , and, this, .]",1,13,10022
Joey,Oww! Big ring!,"[Oww, !, Big, ring, !]",1,13,10023
Susan,"Yeah, all the time. I want the baby to know my voice.","[Yeah, ,, all, the, time, ., I, want, the, baby, to, know, my, voice, .]",1,9,10024
Ross,"Do you uh, do you talk about me?","[Do, you, uh, ,, do, you, talk, about, me, ?]",1,9,10025
Susan,"Yeah, yeah, all the time.","[Yeah, ,, yeah, ,, all, the, time, .]",1,9,10026
Ross,Really?,"[Really, ?]",1,9,10027
Susan,"But um, we just refer to you as Bobo the Sperm Guy.","[But, um, ,, we, just, refer, to, you, as, Bobo, the, Sperm, Guy, .]",1,9,10028
Monica,Would you look at this dump? He hated us. This is his final revenge!,"[Would, you, look, at, this, dump, ?, He, hated, us, ., This, is, his, final, revenge, !]",2,3,10029
Rachel,Have you ever seen so much crap?,"[Have, you, ever, seen, so, much, crap, ?]",2,3,10030
Chandler,"Actually, I think this apartment sullies the good name of crap","[Actually, ,, I, think, this, apartment, sullies, the, good, name, of, crap]",2,3,10031
Joey,Check this out. Can I have this?,"[Check, this, out, ., Can, I, have, this, ?]",2,3,10032
Rachel,What?,"[What, ?]",2,5,10033
Monica,"I'm at work, ordinary day, you know, chop chop chop, sauti, sauti, sauti.","[I, 'm, at, work, ,, ordinary, day, ,, you, know, ,, chop, chop, chop, ,, sauti, ,, sauti, ,, sauti, .]",2,5,10034
Monica,"All of a sudden, Leon, the manager, calls me into his office.","[All, of, a, sudden, ,, Leon, ,, the, manager, ,, calls, me, into, his, office, .]",2,5,10035
Monica,"It turns out they fired the head lunch chef, and guess who got the job.","[It, turns, out, they, fired, the, head, lunch, chef, ,, and, guess, who, got, the, job, .]",2,5,10036
Joey,"If it's not you, this is a horrible story.","[If, it, 's, not, you, ,, this, is, a, horrible, story, .]",2,5,10037
Monica,"Fortunately, it is me.","[Fortunately, ,, it, is, me, .]",2,5,10038
Monica,"And, they made me head of purchasing, thank you very much.","[And, ,, they, made, me, head, of, purchasing, ,, thank, you, very, much, .]",2,5,10039
Monica,"Anyway, I just ran into Ross and Chandler downstairs, and they think we should go out and celebrate.","[Anyway, ,, I, just, ran, into, Ross, and, Chandler, downstairs, ,, and, they, think, we, should, go, out, and, celebrate, .]",2,5,10040
Monica,"Y'know, someplace nice.","[Y'know, ,, someplace, nice, .]",2,5,10041
Joey,"Yeah, someplace nice.","[Yeah, ,, someplace, nice, .]",2,5,10042
Rachel,Yeah!,"[Yeah, !]",2,5,10043
Joey,How much do you think I can get for my kidney?,"[How, much, do, you, think, I, can, get, for, my, kidney, ?]",2,5,10044
Chandler,"So, what do you think?","[So, ,, what, do, you, think, ?]",1,12,10045
Ross,I think It's the most beautiful table I've ever seen.,"[I, think, It, 's, the, most, beautiful, table, I, 've, ever, seen, .]",1,12,10046
Chandler,I know!,"[I, know, !]",1,12,10047
Monica,"So how does this work, you going to balance the plates on these little guys' heads?","[So, how, does, this, work, ,, you, going, to, balance, the, plates, on, these, little, guys, ', heads, ?]",1,12,10048
Joey,"Who cares, we'll eat at the sink! Come on, let's play!","[Who, cares, ,, we, 'll, eat, at, the, sink, !, Come, on, ,, let, 's, play, !]",1,12,10049
Monica,Heads up Ross!  Score!  You suck!,"[Heads, up, Ross, !,  , Score, !,  , You, suck, !]",1,12,10050
Monica,Thank you. Just make yourself comfortable.,"[Thank, you, ., Just, make, yourself, comfortable, .]",3,6,10052
Joey,Gotcha.,"[Gotcha, .]",3,6,10053
Monica,This place is really my Grandmother's.,"[This, place, is, really, my, Grandmother, 's, .]",3,6,10054
Monica,"I got it from her when she moved to Florida, otherwise I could never afford a place like this.","[I, got, it, from, her, when, she, moved, to, Florida, ,, otherwise, I, could, never, afford, a, place, like, this, .]",3,6,10055
Monica,"So if the landlord ever asks, I'm 87 year old woman, who's afraid of her VCR.","[So, if, the, landlord, ever, asks, ,, I, 'm, 87, year, old, woman, ,, who, 's, afraid, of, her, VCR, .]",3,6,10056
Monica,So are you thirsty?,"[So, are, you, thirsty, ?]",3,6,10057
Joey,"Oh, you bet I am!","[Oh, ,, you, bet, I, am, !]",3,6,10058
Monica,"Okay, here's your penis!","[Okay, ,, here, 's, your, penis, !]",3,6,10059
Ross,"Ohh, okay.","[Ohh, ,, okay, .]",6,22,10064
Rachel,"Oh my God, what a great surprise! This is such a beautiful house.","[Oh, my, God, ,, what, a, great, surprise, !, This, is, such, a, beautiful, house, .]",6,22,10065
Paul,"Thank you, it's my mom's. So this is the kitchen.","[Thank, you, ,, it, 's, my, mom, 's, ., So, this, is, the, kitchen, .]",6,22,10066
Larry,"Hey, ready for dinner?","[Hey, ,, ready, for, dinner, ?]",5,7,10067
Phoebe,"Ooh, absolutely!","[Ooh, ,, absolutely, !]",5,7,10068
Larry,Great! How about you wanted to go the Italian place down on Bleaker Street right?,"[Great, !, How, about, you, wanted, to, go, the, Italian, place, down, on, Bleaker, Street, right, ?]",5,7,10069
Phoebe,"Ooh, I love that place!  So, no.","[Ooh, ,, I, love, that, place, !,  , So, ,, no, .]",5,7,10070
Larry,How about Mama Lisettie's?,"[How, about, Mama, Lisettie, 's, ?]",5,7,10071
Phoebe,Enh. Sure!,"[Enh, ., Sure, !]",5,7,10072
Larry,I wonder how long that milk  has been setting out.,"[I, wonder, how, long, that, milk,  , has, been, setting, out, .]",5,7,10073
Phoebe,"Oh, no-no, this place is totally healthy!","[Oh, ,, no, -, no, ,, this, place, is, totally, healthy, !]",5,7,10074
Phoebe,That-this milk is mine.,"[That, -, this, milk, is, mine, .]",5,7,10075
Phoebe,"I bought this today, 'cause I was thirsty for milk, y'know.","[I, bought, this, today, ,, 'cause, I, was, thirsty, for, milk, ,, y'know, .]",5,7,10076
Phoebe,"Okay, let's go!","[Okay, ,, let, 's, go, !]",5,7,10077
Larry,"Hey, buddy!  Are you familiar with Section 11-B of the Health Code that requires all refuse material out the","[Hey, ,, buddy, !,  , Are, you, familiar, with, Section, 11-B, of, the, Health, Code, that, requires, all, refuse, material, out, the]",5,7,10078
Gunther,But then I'd have to go all the way around the dry cleaner place.,"[But, then, I, 'd, have, to, go, all, the, way, around, the, dry, cleaner, place, .]",5,7,10079
Larry,"Oh, so you're saying you'd choose convenience over health?!","[Oh, ,, so, you, 're, saying, you, 'd, choose, convenience, over, health, ?, !]",5,7,10080
Phoebe,"Okay, stop!","[Okay, ,, stop, !]",5,7,10081
Phoebe,"Larry, okay, can't you just be Larry and not Larry the health inspector guy?","[Larry, ,, okay, ,, ca, n't, you, just, be, Larry, and, not, Larry, the, health, inspector, guy, ?]",5,7,10082
Phoebe,"Y'know I mean it was really exciting at first but now it's like, okay, so where are we gonna eat ever?","[Y'know, I, mean, it, was, really, exciting, at, first, but, now, it, 's, like, ,, okay, ,, so, where, are, we, gon, na, eat, ever, ?]",5,7,10083
Larry,"Well, I suppose I could give him a warning.","[Well, ,, I, suppose, I, could, give, him, a, warning, .]",5,7,10084
Phoebe,Thank you.,"[Thank, you, .]",5,7,10085
Phoebe,Go!,"[Go, !]",5,7,10087
Phoebe,Go!,"[Go, !]",5,7,10088
Phoebe,"Now, if after dinner you still really need to bust someone, I know a hot dog vendor who picks his nose.","[Now, ,, if, after, dinner, you, still, really, need, to, bust, someone, ,, I, know, a, hot, dog, vendor, who, picks, his, nose, .]",5,7,10089
Rachel,"No! No! Phoebe, come on! I don't want to switch! Please come on! I can throw wet paper towels here!","[No, !, No, !, Phoebe, ,, come, on, !, I, do, n't, want, to, switch, !, Please, come, on, !, I, can, throw, wet, paper, towels, here, !]",6,18,10090
Phoebe,No but at Monica's you can eat cookies over the sink!,"[No, but, at, Monica, 's, you, can, eat, cookies, over, the, sink, !]",6,18,10091
Rachel,I know. I'm sorry.,"[I, know, ., I, 'm, sorry, .]",6,18,10092
Phoebe,All right fine! This looks like so much fun.,"[All, right, fine, !, This, looks, like, so, much, fun, .]",6,18,10093
Joey,Yeah.,"[Yeah, .]",6,18,10094
Phoebe,"God, what a mess.","[God, ,, what, a, mess, .]",6,18,10095
Chandler,"Tell us what happened, Brown Bird Ross.","[Tell, us, what, happened, ,, Brown, Bird, Ross, .]",3,10,10096
Ross,"Well, I lost.","[Well, ,, I, lost, .]",3,10,10097
Ross,"Some little girl loaned her uniform to her nineteen year old sister, who went down to the U.S.S.","[Some, little, girl, loaned, her, uniform, to, her, nineteen, year, old, sister, ,, who, went, down, to, the, U.S.S.]",3,10,10098
Ross,"Nimitz, and sold over 2,000 boxes.","[Nimitz, ,, and, sold, over, 2,000, boxes, .]",3,10,10099
Chandler,Hey! How'd the interview go?,"[Hey, !, How, 'd, the, interview, go, ?]",3,10,10100
Rachel,"Oh, I blew it. I wouldn't of even hired me.","[Oh, ,, I, blew, it, ., I, would, n't, of, even, hired, me, .]",3,10,10101
Ross,"Oh, come here sweetie, listen, you're gonna go on like a thousand interviews before you get a job.","[Oh, ,, come, here, sweetie, ,, listen, ,, you, 're, gon, na, go, on, like, a, thousand, interviews, before, you, get, a, job, .]",3,10,10102
Ross,That's not how that was supposed to come out.,"[That, 's, not, how, that, was, supposed, to, come, out, .]",3,10,10103
Phoebe,This is the worst Christmas ever.,"[This, is, the, worst, Christmas, ever, .]",3,10,10104
Chandler,"Y'know what Rach, maybe you should just, y'know stay here at the coffee house.","[Y'know, what, Rach, ,, maybe, you, should, just, ,, y'know, stay, here, at, the, coffee, house, .]",3,10,10105
Rachel,I can't!,"[I, ca, n't, !]",3,10,10106
Rachel,It's too late!,"[It, 's, too, late, !]",3,10,10107
Rachel,Terry already hired that girl over there.,"[Terry, already, hired, that, girl, over, there, .]",3,10,10108
Rachel,"Look at her, she's even got waitress experience.","[Look, at, her, ,, she, 's, even, got, waitress, experience, .]",3,10,10109
Rachel,Last night she was teaching everybody how to make napkin....  swans.,"[Last, night, she, was, teaching, everybody, how, to, make, napkin, ....,  , swans, .]",3,10,10110
Ross,That word was swans.,"[That, word, was, swans, .]",3,10,10111
Fireman No. 1,What do we got there?,"[What, do, we, got, there, ?]",1,14,10112
Fireman No. 2,"A piece of something: boxer shorts, greeting cards, and what looks like a half-charred picture-Wow, that guy's hairier than the Chief!","[A, piece, of, something, :, boxer, shorts, ,, greeting, cards, ,, and, what, looks, like, a, half, -, charred, picture, -, Wow, ,, that, guy, 's, hairier, than, the, Chief, !]",1,14,10113
Monica,"You know, it's a really funny story how this happened.","[You, know, ,, it, 's, a, really, funny, story, how, this, happened, .]",1,14,10114
Fireman No. 3,It's all right.,"[It, 's, all, right, .]",1,14,10115
Fireman No. 3,It's all right.,"[It, 's, all, right, .]",1,14,10116
Fireman No. 3,You don't have to explain.,"[You, do, n't, have, to, explain, .]",1,14,10117
Fireman No. 3,This isn't the first boyfriend bonfire that we've seen get out of control.,"[This, is, n't, the, first, boyfriend, bonfire, that, we, 've, seen, get, out, of, control, .]",1,14,10118
Fireman No. 1,You're our third call tonight.,"[You, 're, our, third, call, tonight, .]",1,14,10119
Rachel,Really?,"[Really, ?]",1,14,10120
Fireman No. 2,"Oh, sure, Valentine's is our busiest night of the year.","[Oh, ,, sure, ,, Valentine, 's, is, our, busiest, night, of, the, year, .]",1,14,10121
Rachel,"I'm so sorry, you guys. I didn't mean to bring you down.","[I, 'm, so, sorry, ,, you, guys, ., I, did, n't, mean, to, bring, you, down, .]",1,4,10122
Monica,"No, you were right. I don't have a plan.","[No, ,, you, were, right, ., I, do, n't, have, a, plan, .]",1,4,10123
Rachel,Thank God. Food.,"[Thank, God, ., Food, .]",1,4,10124
Monica,Phoebe?,"[Phoebe, ?]",1,4,10125
Phoebe,What?,"[What, ?]",1,4,10126
Monica,Do you have a plan?,"[Do, you, have, a, plan, ?]",1,4,10127
Phoebe,I don't even have a 'pl'.,"[I, do, n't, even, have, a, ', pl, ', .]",1,4,10128
Rachel,"No, no, that's not what we ordered... We ordered a fat-free crust with extra cheese.","[No, ,, no, ,, that, 's, not, what, we, ordered, ..., We, ordered, a, fat, -, free, crust, with, extra, cheese, .]",1,4,10129
Monica,Wait! Did you say 'G.Stephanopoulos?',"[Wait, !, Did, you, say, ', G.Stephanopoulos, ?, ']",1,4,10130
Monica,"Wait, was this a-a small mediterranean guy with curiously intelligent good looks?","[Wait, ,, was, this, a, -, a, small, mediterranean, guy, with, curiously, intelligent, good, looks, ?]",1,4,10131
Monica,Was he wearing a stunning blue suit?,"[Was, he, wearing, a, stunning, blue, suit, ?]",1,4,10132
Phoebe,And-and a power tie?,"[And, -, and, a, power, tie, ?]",1,4,10133
Monica,Oh God.,"[Oh, God, .]",1,4,10134
Monica,Are you nuts?! We've got George Stephanopoulos' pizza!,"[Are, you, nuts, ?, !, We, 've, got, George, Stephanopoulos, ', pizza, !]",1,4,10135
Rachel,"Uh, Pheebs? Who's George Snuffalopagus?","[Uh, ,, Pheebs, ?, Who, 's, George, Snuffalopagus, ?]",1,4,10136
Phoebe,Big Bird's friend.,"[Big, Bird, 's, friend, .]",1,4,10137
Monica,I see pizza!,"[I, see, pizza, !]",1,4,10138
Phoebe,"Oh, I wanna see! Lemme see! Lemme see!","[Oh, ,, I, wanna, see, !, Lemme, see, !, Lemme, see, !]",1,4,10139
Rachel,Hello? Who are we spying on?,"[Hello, ?, Who, are, we, spying, on, ?]",1,4,10140
Joey,"Hey, y'know what a really good rainy day game is?","[Hey, ,, y'know, what, a, really, good, rainy, day, game, is, ?]",3,25,10141
Monica,What?!,"[What, ?, !]",3,25,10142
Joey,"I mean naked game. Strip poker, we should totally play strip poker.","[I, mean, naked, game, ., Strip, poker, ,, we, should, totally, play, strip, poker, .]",3,25,10143
All,"No, no!","[No, ,, no, !]",3,25,10144
Monica,What are you crazy?!,"[What, are, you, crazy, ?, !]",3,25,10145
Joey,"Come on! When you go away, you-you have to play, it's like a law!","[Come, on, !, When, you, go, away, ,, you, -, you, have, to, play, ,, it, 's, like, a, law, !]",3,25,10146
Rachel,Allll done!,"[Allll, done, !]",3,25,10147
Monica,"Aww, thank you.","[Aww, ,, thank, you, .]",3,25,10148
Rachel,"Okay, who's next?!","[Okay, ,, who, 's, next, ?, !]",3,25,10149
Ross,No-o-o!  No way!,"[No, -, o, -, o, !,  , No, way, !]",3,25,10150
Rachel,"Come on, please?! I'm boredddd! You let me do it once before.","[Come, on, ,, please, ?, !, I, 'm, boredddd, !, You, let, me, do, it, once, before, .]",3,25,10151
Ross,"Yeah well, if ah, if that's the rule this weekend...  No!","[Yeah, well, ,, if, ah, ,, if, that, 's, the, rule, this, weekend, ...,  , No, !]",3,25,10152
Monica,It's beautiful! It's like the first bathroom floor there ever was.  Whoa! Are you going in there for?,"[It, 's, beautiful, !, It, 's, like, the, first, bathroom, floor, there, ever, was, .,  , Whoa, !, Are, you, going, in, there, for, ?]",3,5,10153
Chandler,"What, like a number?","[What, ,, like, a, number, ?]",3,5,10154
Ross,Hey!,"[Hey, !]",3,5,10155
Chandler,Hi! Bye!,"[Hi, !, Bye, !]",3,5,10156
Ross,"Okay, I'm done with my choices, these are final.","[Okay, ,, I, 'm, done, with, my, choices, ,, these, are, final, .]",3,5,10157
Rachel,"Well, it's about time.","[Well, ,, it, 's, about, time, .]",3,5,10158
Joey,"Ooh, very official.","[Ooh, ,, very, official, .]",3,5,10159
Ross,"Oh, yeah, well y'know Chandler printed it up on his computer.","[Oh, ,, yeah, ,, well, y'know, Chandler, printed, it, up, on, his, computer, .]",3,5,10160
Monica,And who laminated it?,"[And, who, laminated, it, ?]",3,5,10161
Ross,That would be me.,"[That, would, be, me, .]",3,5,10162
Rachel,"All right let me see.  Uma Thurman, Winona Ryder, Elizabeth Hurely, Michelle Pfieffer, and Dorothy Hammel?","[All, right, let, me, see, .,  , Uma, Thurman, ,, Winona, Ryder, ,, Elizabeth, Hurely, ,, Michelle, Pfieffer, ,, and, Dorothy, Hammel, ?]",3,5,10163
Ross,"Hey, it's my list.","[Hey, ,, it, 's, my, list, .]",3,5,10164
